seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
11,2,0.1938,0.2667,0.6667,0.3810,0.7871,1281.5174,1333.4467
11,3,0.1311,0.2143,0.5000,0.3000,0.7038,1621.2926,1693.2850
11,4,0.1061,0.2222,0.3333,0.2667,0.6373,2073.5720,2054.6092
11,5,0.1311,0.2143,0.5000,0.3000,0.7038,2952.8831,2650.5029
12,1,0.0480,0.0000,0.0000,0.0000,0.4454,1037.0743,1065.5709
12,2,0.0764,0.1333,0.3333,0.1905,0.6120,1294.2711,1342.2082
12,3,0.0519,0.0714,0.1667,0.1000,0.5287,1643.7478,1707.6431
12,4,0.0712,0.1176,0.3333,0.1739,0.6036,2123.7564,2090.5320
12,5,0.0653,0.1000,0.3333,0.1538,0.5910,3351.9602,2875.5331
13,1,0.0690,0.1111,0.3333,0.1667,0.5994,1041.0145,1062.9982
13,2,0.0764,0.1333,0.3333,0.1905,0.6120,1297.4134,1347.9112
13,3,0.0480,0.0000,0.0000,0.0000,0.4454,1644.4807,1705.7724
13,4,0.1311,0.2143,0.5000,0.3000,0.7038,2138.8402,2098.7037
13,5,0.0987,0.2000,0.3333,0.2500,0.6331,3370.2345,2888.7718
14,1,0.0567,0.1000,0.1667,0.1250,0.5455,1028.1948,1061.5622
14,2,0.1907,0.3333,0.5000,0.4000,0.7248,1280.3887,1348.3579
14,3,0.0552,0.0909,0.1667,0.1176,0.5413,1644.3595,1705.9615
14,4,0.0539,0.0833,0.1667,0.1111,0.5371,2135.7293,2094.3081
14,5,0.0926,0.1818,0.3333,0.2353,0.6289,3322.2206,2819.9594
7,6,0.1177,0.1875,0.5000,0.2727,0.6954,6950.7640,4935.4777
7,7,0.1740,0.3000,0.5000,0.3750,0.7206,20248.4292,12021.7589
7,8,0.1394,0.2308,0.5000,0.3158,0.7080,69275.7917,35863.3470
7,9,0.0892,0.1304,0.5000,0.2069,0.6660,224530.9737,115418.0148
8,6,0.0480,0.0000,0.0000,0.0000,0.4748,6908.5315,4781.1934
8,7,0.1061,0.2222,0.3333,0.2667,0.6373,19405.0656,11427.9860
8,8,0.0987,0.2000,0.3333,0.2500,0.6331,59338.6422,31652.4219
9,6,0.1029,0.1579,0.5000,0.2400,0.6828,6994.9635,5024.3799
9,7,0.1892,0.2174,0.8333,0.3448,0.8410,21882.4062,12669.3797
9,9,0.1176,0.1316,0.8333,0.2273,0.7780,286737.9588,154066.1780
0,6,0.0796,0.1429,0.3333,0.2000,0.6162,5819.3015,4320.9377
0,7,0.2065,0.2857,0.6667,0.4000,0.7913,14187.1081,8740.2856
0,8,0.1827,0.2500,0.6667,0.3636,0.7829,36156.8822,20008.5157
0,9,0.1564,0.2105,0.6667,0.3200,0.7703,96559.9628,49950.5512
1,6,0.1907,0.3333,0.5000,0.4000,0.7248,6646.4774,4680.7022
1,7,0.3493,0.5000,0.6667,0.5714,0.8165,18104.8270,10966.2401
1,8,0.3493,0.5000,0.6667,0.5714,0.8165,59996.5852,31979.6372
1,9,0.1740,0.3000,0.5000,0.3750,0.7206,206463.5116,105389.2882
2,6,0.0737,0.1250,0.3333,0.1818,0.6078,5506.4297,4032.4659
2,7,0.2584,0.3636,0.6667,0.4706,0.8039,10486.5064,104.7829
2,8,0.1653,0.4000,0.3333,0.3636,0.6541,30610.6022,17163.6282
2,9,0.1827,0.2500,0.6667,0.3636,0.7829,78296.0641,40575.0538
3,6,0.2211,0.3077,0.6667,0.4211,0.7955,6434.1484,4571.5600
3,7,0.2211,0.3077,0.6667,0.4211,0.7955,17980.6150,10774.4863
3,8,0.1029,0.1579,0.5000,0.2400,0.6828,59774.6778,33696.8680
3,9,0.0606,0.0732,0.5000,0.1277,0.5903,239363.9755,126330.4649
4,6,0.1394,0.2308,0.5000,0.3158,0.7080,6364.4319,4463.2607
4,7,0.1073,0.1667,0.5000,0.2500,0.6870,17743.1339,10665.0810
4,8,0.1049,0.1333,0.6667,0.2222,0.7241,57358.6708,32276.9331
4,9,0.1277,0.1277,1.0000,0.2264,0.8277,224536.6729,117641.3848
5,6,0.0990,0.1500,0.5000,0.2308,0.6786,6481.7789,4199.2729
5,7,0.0476,0.0455,0.1667,0.0714,0.4951,17410.9182,10356.0330
5,8,0.0469,0.0417,0.1667,0.0667,0.4867,49576.3249,27077.3555
5,9,0.0558,0.0714,0.3333,0.1176,0.5574,143785.4355,75976.3386
6,6,0.0610,0.0870,0.3333,0.1379,0.5784,6962.1698,4400.9925
6,7,0.2584,0.3636,0.6667,0.4706,0.8039,21358.6566,11968.5778
6,8,0.2684,0.3125,0.8333,0.4545,0.8704,71136.0862,38961.1587
6,9,0.2064,0.2381,0.8333,0.3704,0.8494,248635.3794,137546.2569
14,6,0.4286,0.4286,1.0000,0.6000,0.9664,6948.3507,4444.1253
14,7,0.0585,0.1111,0.1667,0.1333,0.5497,18364.4309,11006.3462
14,9,0.1394,0.2308,0.5000,0.3158,0.7080,155659.4156,82669.0467
14,8,0.0764,0.1333,0.3333,0.1905,0.6120,253.5163,29066.8786
10,6,0.1177,0.1875,0.5000,0.2727,0.6954,6826.8780,4911.8181
10,7,0.1073,0.1667,0.5000,0.2500,0.6870,21000.3223,12329.7408
10,8,0.0944,0.1176,0.6667,0.2000,0.7073,72439.3436,39514.7735
10,9,0.1111,0.1111,1.0000,0.2000,0.7983,277236.6853,142861.4401
11,6,0.1729,0.2353,0.6667,0.3478,0.7787,4849.0850,3833.5297
11,7,0.1490,0.2500,0.5000,0.3333,0.7122,9590.0835,6389.2962
11,8,0.0926,0.1818,0.3333,0.2353,0.6289,21699.3177,12447.9311
11,9,0.0876,0.1667,0.3333,0.2222,0.6246,50177.2910,26594.7324
12,6,0.0623,0.0909,0.3333,0.1429,0.5826,6749.2099,4881.2927
12,7,0.0865,0.1250,0.5000,0.2000,0.6618,21086.0438,12350.6813
12,8,0.1049,0.1333,0.6667,0.2222,0.7241,72739.7713,39882.9242
12,9,0.0944,0.1176,0.6667,0.2000,0.7073,279779.6177,146572.6507
13,6,0.0623,0.0909,0.3333,0.1429,0.5826,7062.1204,4939.3451
13,7,0.1029,0.1579,0.5000,0.2400,0.6828,20802.6123,12119.9494
