seed,n_pc,avgPrecision,precision,recall,f1_score,auroc,train_time,test_time
4,1,0.0298,0.3333,0.8333,0.4762,0.0854,1036.7782,1033.6216
4,2,0.1333,0.3333,0.3333,0.3333,0.472,1258.6611,1333.7487
4,3,0.044,0.2,0.3333,0.25,0.3585,1654.38,1710.3681
4,4,0.0366,0.1667,0.3333,0.2222,0.2381,2136.0493,2093.6679
4,5,0.0317,0.2727,0.5,0.3529,0.1583,3329.0876,2843.5271
4,7,0.0327,0.1667,0.5,0.25,0.1891,17743.1339,10665.081
4,8,0.0304,0.1333,0.6667,0.2222,0.1106,57358.6708,32276.9331
4,9,0.0309,0.1277,1.0,0.2264,0.1232,224536.6729,117641.3848
5,1,0.0805,0.0526,0.1667,0.08,0.6064,1028.1553,1058.0737
5,2,0.0649,0.1111,0.3333,0.1667,0.4888,1275.3485,1336.6834
5,3,0.0539,0.1053,0.3333,0.16,0.4636,1632.1738,1692.8833
5,4,0.0558,0.125,0.3333,0.1818,0.4762,2123.4525,2092.9962
5,5,0.0624,0.0909,0.1667,0.1176,0.4412,3300.4778,2838.7544
5,7,0.0718,0.0455,0.1667,0.0714,0.4944,17410.9182,10356.033
5,8,0.0548,0.0417,0.1667,0.0667,0.4818,49576.3249,27077.3555
5,9,0.0512,0.0714,0.3333,0.1176,0.4188,143785.4355,75976.3386
6,1,0.038,0.1111,0.3333,0.1667,0.2955,1026.891,1054.6758
6,2,0.0378,0.2143,0.5,0.3,0.2759,1270.1718,1333.0536
6,3,0.0319,0.25,0.1667,0.2,0.1555,1634.003,1698.2274
6,4,0.0291,0.5,0.6667,0.5714,0.0448,2147.2558,2084.6145
6,5,0.0307,0.3333,0.5,0.4,0.119,3381.0422,2877.777
6,7,0.0295,0.3636,0.6667,0.4706,0.0616,21358.6566,11968.5778
6,8,0.0294,0.3125,0.8333,0.4545,0.0546,71136.0862,38961.1587
6,9,0.0293,0.2381,0.8333,0.3704,0.0462,248635.3794,137546.2569
7,1,0.0663,0.0,0.0,0.0,0.5126,1036.8335,1058.7456
7,2,0.2118,0.1667,0.3333,0.2222,0.4664,1294.4336,1322.5423
7,3,0.1245,0.1,0.1667,0.125,0.6232,1647.8167,1708.0023
7,4,0.0598,0.1111,0.1667,0.1333,0.507,2148.8053,2094.8266
7,5,0.0604,0.1875,0.5,0.2727,0.4244,3419.2812,2850.6212
7,7,0.0695,0.3,0.5,0.375,0.4454,20248.4292,12021.7589
7,8,0.0422,0.2308,0.5,0.3158,0.3333,69275.7917,35863.347
7,9,0.0632,0.1304,0.5,0.2069,0.4118,224530.9737,115418.0148
8,1,0.2852,0.125,0.1667,0.1429,0.6289,1040.9227,1067.5988
8,2,0.0432,0.0909,0.1667,0.1176,0.3824,1270.2633,1321.508
8,3,0.0306,0.2222,0.3333,0.2667,0.1078,1611.5191,1666.4439
8,4,0.0346,0.0,0.0,0.0,0.2283,2120.5858,2087.0566
8,5,0.0365,0.0,0.0,0.0,0.2689,3291.2176,2768.1522
8,7,0.0344,0.2222,0.3333,0.2667,0.2297,19405.0656,11427.986
8,8,0.0337,0.2,0.3333,0.25,0.2143,59338.6422,31652.4219
9,1,0.0805,0.0556,0.1667,0.0833,0.5728,930.9453,928.8993
9,2,0.094,0.3077,0.6667,0.4211,0.3109,1220.1848,1250.1013
9,3,0.0484,0.2941,0.8333,0.4348,0.1807,1548.1424,1575.6018
9,4,0.0619,0.2857,0.6667,0.4,0.2255,2081.2248,1996.6885
9,7,0.1118,0.2174,0.8333,0.3448,0.2199,21882.4062,12669.3797
10,1,0.0773,0.0,0.0,0.0,0.5854,1022.0058,1056.7097
10,2,0.0648,0.0588,0.1667,0.087,0.409,1291.0867,1349.5882
10,3,0.0526,0.0833,0.1667,0.1111,0.4608,1638.6217,1702.8872
10,4,0.0383,0.2308,0.5,0.3158,0.2969,2132.666,2096.0824
10,5,0.0337,0.25,0.5,0.3333,0.2017,3355.6066,2857.9295
10,7,0.0349,0.1667,0.5,0.25,0.2423,21000.3223,12329.7408
10,8,0.0312,0.1176,0.6667,0.2,0.1387,72439.3436,39514.7735
10,9,0.0325,0.1111,1.0,0.2,0.1667,277236.6853,142861.4401
11,1,0.0776,0.3333,0.1667,0.2222,0.528,1023.0513,1057.4207
11,2,0.0315,0.2667,0.6667,0.381,0.1471,1281.5174,1333.4467
11,3,0.0323,0.2143,0.5,0.3,0.1751,1621.2926,1693.285
11,4,0.0407,0.2222,0.3333,0.2667,0.3025,2073.572,2054.6092
11,5,0.0325,0.2143,0.5,0.3,0.1793,2952.8831,2650.5029
11,7,0.0317,0.25,0.5,0.3333,0.1597,9590.0835,6389.2962
11,8,0.0333,0.1818,0.3333,0.2353,0.1961,21699.3177,12447.9311
11,9,0.0377,0.1667,0.3333,0.2222,0.2787,50177.291,26594.7324
12,1,0.0586,0.0,0.0,0.0,0.5602,1037.0743,1065.5709
12,2,0.0381,0.1333,0.3333,0.1905,0.3053,1294.2711,1342.2082
12,3,0.0344,0.0714,0.1667,0.1,0.2311,1643.7478,1707.6431
12,4,0.039,0.1176,0.3333,0.1739,0.3179,2123.7564,2090.532
12,5,0.0396,0.1,0.3333,0.1538,0.3305,3351.9602,2875.5331
12,7,0.0339,0.125,0.5,0.2,0.2199,21086.0438,12350.6813
12,8,0.0353,0.1333,0.6667,0.2222,0.2521,72739.7713,39882.9242
12,9,0.0355,0.1176,0.6667,0.2,0.2507,279779.6177,146572.6507
13,1,0.0936,0.1111,0.3333,0.1667,0.5854,1041.0145,1062.9982
13,2,0.093,0.1333,0.3333,0.1905,0.5602,1297.4134,1347.9112
13,3,0.0551,0.0,0.0,0.0,0.437,1644.4807,1705.7724
13,4,0.0516,0.2143,0.5,0.3,0.3768,2138.8402,2098.7037
13,5,0.0473,0.2,0.3333,0.25,0.3095,3370.2345,2888.7718
13,7,0.0462,0.1579,0.5,0.24,0.3725,20802.6123,12119.9494
14,1,0.0842,0.1,0.1667,0.125,0.388,1028.1948,1061.5622
14,2,0.1968,0.3333,0.5,0.4,0.2773,1280.3887,1348.3579
14,3,0.044,0.0909,0.1667,0.1176,0.3852,1644.3595,1705.9615
14,4,0.0416,0.0833,0.1667,0.1111,0.2591,2135.7293,2094.3081
14,5,0.0573,0.1818,0.3333,0.2353,0.3235,3322.2206,2819.9594
14,7,0.0517,0.1111,0.1667,0.1333,0.4104,18364.4309,11006.3462
14,8,0.0432,0.1333,0.3333,0.1905,0.3501,253.5163,29066.8786
14,9,0.0424,0.2308,0.5,0.3158,0.2843,155659.4156,82669.0467
